ligand_id	smiles	cluster
LIT	c1cc(oc1c2nnc(o2)SCC(=O)O)[N+](=O)[O-]	3265
LIV	C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H](C[C@@H]([C@H](O2)CO)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)N)O)O)N	98
LIX	CCc1c(c(nc(n1)N)NCCNS(=O)(=O)c2ccc3ccccc3c2)c4ccc5c(c4)N(C(=O)C(O5)(C)C)CCCOC	232
LIY	CCc1c(c(nc(n1)N)N)c2ccc3c(c2)N([C@@H](CC3)c4ccccc4)CCCOC	232
LJ1	Cc1cc(cc(c1O)C)\C=C\c2ccccc2	1353
LJ2	c1ccc(cc1)\C=C\c2cc(c(c(c2)Br)O)Br	1353
LJ3	c1ccc(cc1)c2cc(c(c(c2)Br)O)Br	3264
LJ4	c1ccc(cc1)Oc2cc(c(c(c2)Br)O)Br	3263
LJ5	c1ccc(cc1)C(=O)Nc2cc(c(c(c2)Br)O)Br	307
LJ9	CCc1c2ccc(cc2n(n1)c3ccccc3)N4C[C@H]5CNC[C@H]5C4	3262
LJG	CC(C)CN(CCNCCN(CC(C)C)S(=O)(=O)c1ccc(cc1)N)S(=O)(=O)c2ccc(cc2)N	1352
LJH	c1ccc(cc1)CN(CCNCCN(Cc2ccccc2)S(=O)(=O)c3ccc(cc3)N)S(=O)(=O)c4ccc(cc4)N	1352
LJV	Cc1c(ccc(n1)NCC2=Cc3cc(ccc3NC2=O)Cl)C#N	1351
LJY	COc1cc(ccc1C#N)NCC2=Cc3cc(ccc3NC2=O)Cl	1351
LK1	CCCCOc1ccc2cc(ccc2c1)S(=O)(=O)N[C@@H](CCC(=O)O)C(=O)O	200
LK2	CCCCOc1ccc2cc(ccc2c1)S(=O)(=O)N[C@H](CCC(=O)O)C(=O)O	200
LK3	CCCCCOc1ccc2cc(ccc2c1)S(=O)(=O)N[C@H](CCC(=O)O)C(=O)O	200
LK4	c1cc(ccc1COc2ccc3cc(ccc3c2)S(=O)(=O)N[C@H](CCC(=O)O)C(=O)O)C#N	200
LKB	c1cc(cnc1)C(=O)Nc2c[nH]c3c2cc(cn3)c4ccc(cc4)C#N	3261
LKF	Cc1c(n2ccnc(c2n1)N3CCOCC3)c4cnn(c4)C[C@H](C)OC	3260
LKG	c1ccc(cc1)c2ccc3nnc(n3n2)Cc4ccc(cc4)O	3259
LKJ	c1ccc(cc1)c2cccc(c2)CNC(=O)c3cc(cc(n3)C(=O)N4CCC[C@@H]4CN5CCCC5)c6cc(nc(c6)C(=O)N7CCC[C@@H]7Cn8cccc8)C(=O)N[C@H](C9CCCCC9)C(=O)O	3258
LKM	c1cc(c(cc1C#N)F)COc2ccc3cc(ccc3c2)S(=O)(=O)N[C@H](CCC(=O)O)C(=O)O	200
LKP	c1cc-2c(c(c1)F)[C@@H](n3c2cnc3)C[C@H](C4CCC(CC4)O)O	560
LL1	c1ccc2c(c1)c(n[nH]2)c3ccncc3	3257
LL2	c1ccc(cc1)Cc2cnc(s2)N	1212
LL3	c1ccc(cc1)CC(=O)N2CCC(CC2)c3nc(no3)c4cccs4	199
LL4	CC(C)CCC(=O)N1CCC(CC1)c2nc(no2)c3cccs3	199
LLC	c1cc(ccc1c2c(c3ccc(cc3s2)O)C(=O)c4ccc(cc4)OCCN5CCCC5)O	481
LLD	c1ccc(cc1)CS(=O)(=O)N2CCCC[C@H]2C(=O)OCCNC(=O)c3cccnc3	306
LLL	C[C@@]1(CO[C@@H]([C@@H]([C@H]1NC)O)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@@H](CC[C@H](O3)CN)N)N)N)O	265
LLT	CC1=CN(C(=O)NC1=O)[C@@H]2C[C@H]([C@@H](O2)CO)O	3
LLX	c1ccc(cc1)c2ccc(c(c2)NC(=O)c3ccccc3)N	3256
LM3	CN(C)c1cc(c(nn1)c2cccc3c2cccc3)c4ccncc4	780
LM4	CN(C)c1cc(c(nn1)c2ccc3ccccc3c2)c4ccncc4	780
LME	C[C@H](CC(=O)O)[C@@H](C(=O)O)N	595
LMM	Cc1csc2c1nc(nc2Nc3cn(cn3)C)N[C@@H](C)c4ncc(cn4)F	3255
LMS	c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COS(=O)(=O)N)O)O)N	0
LMU	CCCCCCCCCCCCO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O	29
LN4	CN(c1ccc(cc1)NC(=O)Nc2cc(ccc2F)C(F)(F)F)c3ccnc(n3)Nc4cccc(c4)S(=O)(=O)N	1350
LN5	[H]/N=C(/CC)\NCCC[C@@H](C(=O)O)N	54
LNB	CCCCC\C=C(/C\C=C/CCCCCCCC(=O)O)\[N+](=O)[O-]	48
LNH	CC(=O)Nc1ccc2c(c1)c(cn2CCC(=O)O)c3cc(n4c(n3)c(cn4)C#N)NC5CC5	1255
LNL	CCC=CCC=CC\C=C/CCCCCCCC(=O)O	48
LNO	CC(C)C[C@@H](C(=O)NO)N	2022
LNR	c1cc(c(cc1[C@H](CN)O)O)O	305
LNV	[H]/N=C(\N)/N[C@H]1C=C(O[C@H]([C@@H]1NC(=O)C)[C@@H]([C@@H](CO)O)OC)C(=O)O	190
LO1	c1cc(ccc1CN)NC(=O)C(=O)O	2021
LO2	CCCC[N@](Cc1cc(c(c(c1)Cl)OC)OC)c2ccc(cc2)C(C(F)(F)F)(C(F)(F)F)O	3254
LO7	CCc1ccc(nc1)C(=O)COc2ccc(cc2)C[C@H]3C(=O)NC(=O)S3	332
LOA	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)OC(=O)C)C)C	34
LOC	CC(=O)N[C@H]1CCc2cc(c(c(c2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC	480
LOI	Cc1csc(n1)NC(=O)c2cc(ccc2NC)Sc3nncn3C	1349
LON	CN[C@H]1CCc2cc(c(c(c2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC	480
LPH	C#CC[C@@H](C(=O)O)N	1
LPN	Cc1cc(c(c(c1)Cl)OCCOc2ccc(cc2)[C@H]3CCNC[C@@H]3C(=O)N(Cc4cc(ccc4Cl)CCCOC)C5CC5)Cl	1348
LPO	Cc1cc(c(c(c1)Cl)OCCOc2ccc(cn2)[C@]3(CCNC[C@@H]3C(=O)N(Cc4cc(ccc4Cl)CCOC)C5CC5)O)Cl	1348
LPR	c1ccc(cc1)CC[C@@H](C(=O)O)N[C@@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)O	2020
LPS	CCCCCCCCCCCCCCC(O)OC[C@H](CO[P@](=O)(O)OC[C@@H](C(=O)O)N)O	3253
LPW	COc1ccc(cc1)c2ccc(cc2)S(=O)(=O)c3ccccc3CC(=O)NO	534
LQ4	COc1cc(cc(c1OC)OC)/C=C/C(=O)N2CCC=CC2=O	3252
LQ5	CN1CCN(CC1)Cc2ccc(cc2C(F)(F)F)NC(=O)Nc3ccc(cc3)Oc4ccnc(n4)N	3251
LQ7	Cc1cccc(c1)COc2ccccc2C(=O)N(CCCN)Cc3cccs3	3250
LQD	Cn1cc(c2c1cccc2)[C@H]3CN(C[C@@H]3N(C)C)Cc4ccccc4OC	2019
LQE	CN1C[C@H](C[C@@H]2[C@@H]1Cc3cccc(c3C2)OC)Cc4cccc(c4)OC	3249
LQF	c1ccc(cc1)CN2CCc3c(c4nncn4c(c3C#N)NCc5ccco5)C2	3248
LQG	c1cc(oc1)CNc2c(ccc3n2cnn3)C#N	3247
LQH	c1ccc2c(c1)C=C(N3C2=NCC3)c4ccccc4F	3246
LQQ	CC1=C(C(=O)N(c2c1cnc(n2)Nc3ccc(cn3)N4CCNCC4)C5CCCC5)C(=O)C	779
LQT	CCN(CCN(C)C)C(=O)CNCc1cc(ccn1)C(=O)N	3245
LQY	COc1ccc(cc1c2ccc(cc2)C(=O)NCC(=O)N)C3=NN(C(=O)[C@H]4[C@@H]3CC=CC4)C5CCCCCC5	479
LQZ	CCN(CC)CC(=O)Nc1c(cccc1C)C	3244
LRG	c1ccc(cc1)C[C@@H](C(=O)O)Oc2ccc(cc2)c3ccccc3	94
LRT	c1cc2c(ccnc2N)c(c1)S(=O)(=O)N3CCCNCC3	476
LS1	CNS(=O)(=O)c1ccc(cc1)N\C=C/2\c3ccccc3NC2=O	778
LS2	CNS(=O)(=O)Cc1ccc(cc1)NN=C2c3c(ccc4c3scn4)NC2=O	3243
LS3	c1cc2c(cc1c3cnco3)C(=CNc4ccc5c(c4)CS(=O)(=O)C5)C(=O)N2	921
LS4	c1ccc2c(c1)/C(=C/Nc3ccc(cc3)S(=O)(=O)Nc4nccs4)/C(=O)N2	778
LS5	c1ccc2c(c1)/C(=C/Nc3ccc(cc3)S(=O)(=O)NC(=N)N)/C(=O)N2	778
LS8	CC1=Cc2cc(ccc2N(C1=O)C)NS(=O)(=O)c3ccc(cc3OC)C#N	3242
LSA	c1ccc2c(c1)C(=O)NS2(=O)=O	3241
LSD	CC[C@H]([C@@H]1[C@H](C[C@@](O1)(CC)[C@H]2CC[C@@]([C@@H](O2)C)(CC)O)C)C(=O)[C@@H](C)[C@H]([C@H](C)CCc3ccc(c(c3C(=O)O)O)C)O	3240
LSG	CC(=O)c1cc(c(n1C)Nc2ccc(cc2F)I)C(=O)NOCCO	428
LSJ	CC/C(=C/1\c2ccccc2OCc3c1c(ccc3)OC)/c4cccc(c4)NS(=O)(=O)C	3239
LSN	CCCCc1nc(c(n1Cc2ccc(cc2)c3ccccc3c4n[nH]nn4)CO)Cl	3238
LSS	CC(C)C[C@@H](C(=O)NS(=O)(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O)N	0
LSW	c1ccc(cc1)CC[C@@H](C(=O)O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2c[nH]c3c2cccc3)C(=O)O	1230
LSX	CN(C(=O)CC[C@@H](c1ccc(cc1)OC)P(=O)(O)O)O	478
LT3	c1cc2c(c(c1)C(F)(F)F)[C@H]3CC[C@@H]2[C@@H]3N	3237
LT5	c1cc(cc(c1)C(F)(F)F)[C@H](CN)O	3236
LTB	CCCCC/C=C\C[C@H](/C=C/C=C/C=C\[C@H](CCCC(=O)O)O)O	3235
LTD	CCCCC/C=C\C/C=C\C=C\C=C\[C@H]([C@H](CCCC(=O)O)O)SC[C@@H](C(=O)NCC(=O)O)N	1347
LTF	CCCc1cc(cc(c1OC)OC)C2=N[C@H](CO2)C(=O)NO	3234
LTH	C([C@@H]([C@H](C(=O)O)O)O)O	368
LTN	c1ccc2c(c1)c(c[nH]2)C[C@@H](C(=O)N)N	16
LTQ	Cc1cc(ccc1N2CCN(CC2)S(=O)(=O)N3CSC[C@@H]3C(=O)NO)C#N	3233
LTS	c1cc(cc(c1)S(=O)(=O)c2ccc(cc2)CN/C(=N\C#N)/Nc3ccncc3)OC(F)(F)F	3232
LTT	C1[C@H](O[C@H](O1)CO)N2C=CC(=NC2=O)N	1835
LTX	CCCCC/C=C\C/C=C\C=C\C=C\[C@H]([C@H](CCCC(=O)O)O)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N	1347
LTY	c1cc2cc(c(cc2nc1)N3CCC(CC3)CN)NC(=O)c4cnn5c4nccc5	3231
LU2	c1cc(c(cc1C2=CC(=O)c3c(cc(cc3O2)O)O)O)O	92
LUD	c1cc(ccc1C(=O)N[C@@H](CCC(=O)O)C(=O)O)N2C[C@H]3CNC4=C(N3C2=O)C(=O)NC(=N4)N	634
LUG	c1cc(c(cc1I)F)Nc2c(ccc(c2F)F)c3nnc(o3)NCCN	3230
LUI	CC(C)CN1C(=C(c2cc(ccc2C1=O)OCC(=O)N)c3ccccc3)CN	3229
LUM	Cc1cc2c(cc1C)nc3c(n2)C(=O)NC(=O)N3	3228
LUR	Cc1ccc(c(c1)CC(=O)O)Nc2c(cccc2Cl)F	891
LVA	CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)C	477
LVD	c1ccc(cc1)CONC(=O)N	243
LVO	[H]/N=C(\N)/N[C@H]1C=C(O[C@H]([C@@H]1NC(=O)C)[C@@H]([C@@H](COC(=O)CCCCCCC)O)OC)C(=O)O	190
LVY	c1cc2c(c(c1)N)CN(C2=O)[C@H]3CCC(=O)NC3=O	416
LW1	c1cc(sc1)C=O	3227
LW4	CN1CCN(CC1)c2nc3ccccc3c(n2)C4=C(C(=O)NC4=O)c5c[nH]c6c5cccc6	1272
LWA	c1cc(ccc1C(=O)N)NC(=O)[C@@H]2CCCO2	3226
LWD	c1ccc(cc1)C(=O)Nc2ccc3c(c2)cccn3	3225
LWG	c1cc(c2c(c1Cl)c3c(s2)C(=O)NC=N3)Cl	3224
LWJ	Cc1[nH]c2cc(ccc2n1)n3c(c(cn3)C(=O)c4cc5ccccc5[nH]4)N	3223
LWQ	C[n+]1cc(cc2c1cccc2)NC(=O)c3cccc(n3)C(=O)Nc4cc5ccccc5[n+](c4)C	3222
LWW	c1ccc(cc1)S(=O)(=O)c2ccc(cc2)CNC(=O)c3cc4cnccc4[nH]3	1346
LX0	C[C@H](c1ccc2ccccc2c1)Nc3nc(nc(n3)N)c4ccc(cc4)C[C@@H](C(=O)O)N	3221
LX2	c1ccc(cc1)C(C[N@](CCCOc2cccc3c2ccn3CC(=O)O)Cc4cccc(c4Cl)C(F)(F)F)c5ccccc5	1345
LX3	CCCC/C(=C\C=C/1\C[C@H](C[C@@H](C1=C)O)O)/c2cccc(c2)CCCCCC(C)(C)O	304
LX9	c1cc(cc(c1)n2cc(c(n2)N)c3ccc4c(c3)CCNC4=O)c5ccc6cc[nH]c6c5	3220
LXG	CN(C)CC1=Nc2c3cc(ccc3sc2C(=O)N1)/C=C/C4CC4	3219
LXL	CCC[C@@H](c1cccnc1)Nc2c(cnc(n2)c3ccc(c(c3)OC)NC(=O)NCC)C	3218
LY1	c1cc(c(c2c1CCCNC2)Cl)Cl	1195
LY2	c1ccc(cc1)c2cccc3c2OC(=CC3=O)N4CCOCC4	777
LY4	CN(C)C[C@@H]1CCn2cc(c3c2cccc3)C4=C(c5cn(c6c5cccc6)CCO1)C(=O)NC4=O	3217
LY5	C1C[C@H]2CN[C@@H](C[C@H]2C[C@H]1CN3CC(C[C@H]3C(=O)O)(F)F)C(=O)O	3216
LYA	c1cc(ccc1CCc2c[nH]c3c2C(=O)N=C(N3)N)C(=O)N[C@@H](CCC(=O)O)C(=O)O	51
LYC	CC(=CCC/C(=C/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C=C(\C)/CCC=C(C)C)/C)/C)/C)C	3215
LYG	c1cc2c(cc1Cl)c3c(s2)C(=O)NC(=N3)C[N@@]4CC[C@@H](C4)O	683
LYT	CCCCN	147
LYZ	C(C[C@@H](C(=O)O)N)[C@H](CN)O	1815
LZ1	c1ccc2c(c1)cn[nH]2	3214
LZ2	c1cc2c(cccc2S(=O)(=O)N)c(c1)O	1322
LZ3	c1ccc2c(c1)c(n[nH]2)C(=O)Nc3ccc(cc3)S(=O)(=O)N	3213
LZ4	c1cc(ccc1Nc2cncc(n2)Cl)S(=O)(=O)N	3212
LZ5	c1ccc(cc1)NC(=O)c2cc[nH]n2	3211
LZ7	CC(=O)Nc1c[nH]nc1C(=O)Nc2ccc(cc2)F	303
LZ8	c1ccc(cc1)C(=O)Nc2c[nH]nc2C(=O)Nc3ccc(cc3)F	303
LZ9	c1cc(c(c(c1)F)C(=O)Nc2c[nH]nc2C(=O)Nc3ccc(cc3)F)F	303
LZA	c1cc(c(c(c1)F)C(=O)Nc2c[nH]nc2C(=O)NC3CCNCC3)F	303
LZB	CC(C)Nc1cc(nc2n1ncc2C#N)Cl	1344
LZC	CC(C)Nc1cc(nc2n1ncc2C#N)NC3CCC(CC3)N	1344
LZD	c1cc(c(c(c1)F)C(=O)Nc2c[nH]nc2C(=O)N[C@H]3CCCNC3)F	303
LZE	c1cc(c(c(c1)Cl)C(=O)Nc2c[nH]nc2C(=O)NC3CCNCC3)Cl	1905
LZF	CO[C@H]1C[N@](C[C@@H]1NC(=O)c2ccc(s2)Cl)CC(=O)Nc3ccc(cc3F)N4C=CC=CC4=O	183
LZG	c1cc(c(cc1N2C=CC=CC2=O)F)NC(=O)C[N@]3C[C@@H]([C@H](C3)F)NC(=O)c4ccc(s4)Cl	95
LZH	c1cc(c(cc1N2C=CC=CC2=O)F)NC(=O)C[N@]3C[C@@H](C[C@H]3CO)NC(=O)c4ccc(s4)Cl	183
LZI	c1cc(c(cc1N2C=CC=CC2=O)F)NC(=O)C[N@]3C[C@@H](C[C@H]3C(=O)NCC4CC4)NC(=O)c5ccc(s5)Cl	183
LZJ	c1cc(c(c(c1)Br)c2cc3cnc(nc3nc2N)N)Br	1343
LZK	COc1cccc(c1c2cc3cnc(nc3nc2N)N)OC	1343
LZM	c1cnc2c(cnn2c1)C#N	3210
LZQ	c1ccc(cc1)CN(Cc2ccccc2)c3cccc(c3)C(=O)CC(=O)C(=O)O	3209
LZU	CN1CCCC[C@H]1CCN2c3ccccc3Sc4c2cc(cc4)SC	1220
LZZ	CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)O	129
M00	CC[C@@H](CO)NC(=O)CCC1=Nc2ccccc2C(=O)N1	49
M03	c1cc(ccc1C2(CCN(CC2)c3c4cc[nH]c4ncn3)CN)Cl	193
M04	c1cc(ccc1CC2(CCN(CC2)c3c4cc[nH]c4ncn3)CN)Cl	193
M07	COc1ccc(cc1)C2=NO[C@]3(C2)[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O	1342
M08	c1ccc(cc1)C2=NO[C@]3(C2)[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O	1342
M0A	CCCCc1nc2c(n1Cc3cccc(c3)CN)c4ccccc4nc2N	317
M0N	c1ccn2c(c1)ncc2CC(O)(P(=O)(O)O)P(=O)(O)O	3208
M15	c1cc(c(cc1Cl)OCC(=O)O)C(=O)NCc2ccc(cc2F)I	52
M1N	B([C@H](CC(C)C)NC(=O)[C@@H](Cc1cccc2c1cccc2)NC(=O)N3CCOCC3)(O)O	3207
M1S	c1c(c2c(c(c1O)Cl)CC(=O)CCCCC\C=C\CCOC2=O)O	464
M1W	COCCCNC(=O)c1nc(no1)c2cccc3c2cc[nH]3	3206
M22	c1ccc2c(c1)c(n[nH]2)COc3ccc(c(c3)Oc4cc(cc(c4)Cl)C#N)Cl	732
M23	CCOc1ccc(cc1c2cc3c(cc2C)c(nc(n3)N)N)Br	739
M28	c1cc(ccc1CCC(=O)O)S(=O)(=O)N	67
M2M	COCCOCCOC	213
M2P	C([C@H]([C@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O)OP(=O)(O)O	37
M2T	CS(C)C[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O	0
M31	c1ccc(cc1)CS(=O)(=O)NCC(=O)N2CCC[C@H]2C(=O)NCc3cc(ccc3CN)Cl	1826
M32	C[C@H](C(=O)N1CCC[C@H]1C(=O)NCc2cc(ccc2CN)Cl)NS(=O)(=O)Cc3ccccc3	11
M34	CC(C)C[C@H](C(=O)N1CCC[C@H]1C(=O)NCc2cc(ccc2CN)Cl)NS(=O)(=O)Cc3ccccc3	11
M35	CS(=O)(=O)c1ccccc1c2ccc(c(c2)F)NC(=O)c3cc(nn3c4cccc(c4)CN)C(F)(F)F	635
M37	c1ccc(c(c1)CN)n2c(cc(n2)C(F)(F)F)C(=O)Nc3ccc(cc3F)c4ccccc4S(=O)(=O)N	635
M38	c1ccc2c(c1)C3=C(c4ccccc4C3=O)N(C2=O)CCCC(=O)O	3205
M3L	C[N+](C)(C)CCCC[C@@H](C(=O)O)N	1820
M3W	Cc1ccc(cc1)C2=Nc3c(cccc3C(=O)N2)C	35
M41	CC(C)[C@H](C(=O)N1CCC[C@H]1C(=O)NCc2cc(ccc2CN)Cl)NS(=O)(=O)Cc3ccccc3	11
M42	CC1=CC(=O)Nc2c1ccc3c2OCO3	3204
M46	c1cc(cc(c1)F)CCCNCCc2ccc3ccc(nc3c2)N	22
M48	c1cc(cc(c1)F)CCNCCc2ccc3ccc(nc3c2)N	22
M49	CC(=O)NCC[C@@H]1c2cc(ccc2NC1=O)NC(=O)C	3203
M4A	Cc1cc(c2ccccc2n1)N	1341
M4D	CCCCCc1cc2c(cccc2nc1N)CCCCN	1340
M4J	c1ccc2c(c1)ccc3c2ccc(c3)c4cc(nn4c5ccc(cc5)NC(=O)CN)C(F)(F)F	3202
M4S	COc1ccc(cc1)S(=O)(=O)N	23
M51	Cc1cc(n(n1)c2ccccc2)N3CCN(CC3)[C@H]4C[C@H](NC4)C(=O)N5CCSC5	688
M52	C[N@@](CC(=O)Nc1ccc(cc1)OC)S(=O)(=O)c2cc(cnc2N)Br	3201
M54	c1cc(cc(c1)O)C2=CNC(=O)c3c2cc(c4c3cc(cc4)c5c[nH]nc5)CCCN	3200
M5K	Cc1cc(nc2c1cccc2)N	1341
M5P	c1ccc(cc1)CCC[C@H](CS)C(=O)O	247
M61	CN(C[C@@H]1COCCO1)S(=O)(=O)Nc2ccc3c(c2)C(=O)c4cc(cnc4C=C3)c5cnn(c5)C6CCNCC6	736
M68	c1cc(cc(c1)Cl)CCNCCc2ccc3ccc(nc3c2)N	22
M6P	C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O)O)O)OP(=O)(O)O	998
M77	c1cc2cnccc2c(c1)S(=O)(=O)N3CCCNCC3	476
M7K	c1cc(cc(c1)F)CNCCc2ccc3ccc(nc3c2)N	22
M7R	CCCOc1ccc(cc1CNC(=O)c2ccc(cc2)C34CC5CC(C3)CC(C5)C4)C[C@@H](Cc6ccccc6)C(=O)O	283
M7S	CCCOc1ccc(cc1CNC(=O)c2ccc(cc2)C34CC5CC(C3)CC(C5)C4)C[C@H](Cc6ccccc6)C(=O)O	283
M87	c1cc(cc(c1)F)CCNCc2ccc3ccc(nc3c2)N	22
M8D	CCCCCc1cc2c(cccc2nc1N)Cc3cccc(c3)CN	1340
M8M	Cc1nc2c(ncnc2n1[C@H]3[C@@H]([C@@H]([C@H](O3)C[N@@](C)CCON)O)O)N	245
M90	CSC[C@@H](C(=O)N[C@@H](CC1CCCCC1)[C@H](COc2ccncc2)O)NC(=O)[C@H](Cc3ccccc3)OC(=O)N4CCC(CC4)N	1339
M91	CSC[C@@H](C(=O)N[C@@H](CC1CCCCC1)[C@H](CN2C=CC=CC2=O)O)NC(=O)[C@H](Cc3ccccc3)OC(=O)N4CCC(CC4)N	1339
M98	c1cc(c[n+](c1)[O-])C[C@@H](c2ccc(c(c2)OC3CC3)OC(F)F)c4ncc(s4)C(C(F)(F)F)(C(F)(F)F)O	1338
M99	c1cc(c[n+](c1)[O-])C[C@H](c2ccc(c(c2)OC3CC3)OC(F)F)c4ncc(s4)C(C(F)(F)F)(C(F)(F)F)O	1338
M9B	C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C	10
MA9	CS(=O)(=O)c1cccc(c1)c2cc(ncn2)N3CC[C@@H]([C@H](C3)N)c4cc(c(cc4F)F)F	841
MAA	C[C@@H](C(=O)O)NC	17
MAE	C(=C/C(=O)O)/C(=O)O	262
MAF	C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)F)O)O)O	33
MAH	CC(CC(=O)O)(CC(=O)O)O	1337
MAJ	c1cc2c(cc1S(=O)(=O)N)CCC2	445
MAO	C[N@@](CCON)C[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O	0
MAU	CC[C@H](C(=O)NC\C=C\C=C(/C)\[C@H]([C@@H](C)[C@H]1[C@H]([C@H]([C@H](O1)\C=C\C=C\C=C(/C)\C(=O)C2=C(C=CN(C2=O)C)O)O)O)OC)[C@@]3([C@@H]([C@@H](C([C@@H](O3)\C=C\C=C/C)(C)C)O)O)O	3199
MAX	COc1cc(ccc1O)C[C@H]2COC(=O)[C@@H]2Cc3ccc(c(c3)OC)O	752
MAY	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC[P@](=O)(OC)F	48
MB2	c1cc(ccc1F)S(=O)(=O)NC(=O)Nc2ccc(nc2)S(=O)(=O)N	387
MB3	CN1CCCC1=O	3198
MB4	Cc1ccccc1S(=O)(=O)NC(=O)Nc2ccc(nc2)S(=O)(=O)N	387
MB6	c1cc(ccc1S(=O)(=O)NC(=O)Nc2ccc(nc2)S(=O)(=O)N)Cl	387
MB7	Cc1ccc(cc1)S(=O)(=O)NC(=O)Nc2ccc(nc2)S(=O)(=O)N	387
MBD	Cc1cccc(c1O)O	633
MBF	C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O)F)O)O)O	33
MBG	CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O	29
MBM	Cc1cc2cc(ccc2o1)/N=C(\N[C@H]3CCCCN(C3=O)CC(=O)N4CCCC4)/NC(=O)c5cccnc5	1100
MBN	Cc1ccccc1	606
MBP	CC(C)C(=O)COc1c2c(nc[nH]2)nc(n1)N	1336
MBR	C(Br)(Br)Br	3197
MBS	COCC#CC[C@H](C(=O)O)NS(=O)(=O)c1ccc(cc1)c2ccc(cc2)OC	776
MBT	CN(C)c1ccc2c(c1)[s+]c3cc(ccc3n2)N(C)C	3196
MC9	C[C@H](\C=C\[C@H](C1CC1)O)[C@H]2CC[C@@H]\3[C@@]2(CCC/C3=C\C=C/4\C[C@H](C[C@@H](C4=C)O)O)C	53
MCG	C[C@](c1ccc(cc1)C(=O)O)(C(=O)O)N	1040
MCH	C(Cl)(Cl)Cl	3195
MCM	CC1=CC(=O)Oc2c1ccc(c2)N	404
MCO	C[C@H](CS)C(=O)N1CCC[C@@H]1C(=O)O	468
MCR	C(C(=O)O)S	12
MCT	Cc1ccc(c(c1)O)O	198
MCV	COc1ccc(c(c1)CCc2csc3c2c(nc(n3)N)N)OC	3194
MCW	COC1=CC(=O)C=CC1=O	1335
MCY	CC1=CN(C(=O)N=C1N)[C@H]2C[C@@H]([C@H](O2)CO)O	970
MCZ	C[C@@H]([C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C)OCCC(C)(C)O	53
MD2	C=C=CCNCCCCNCC=C=C	3193
MD3	c1ccc2cc(ccc2c1)CSC[C@@H](C(=O)O)NC(=O)C(=O)O	1334
MD5	c1cc(cc(c1)[N+](=O)[O-])CSC[C@@H](C(=O)O)NC(=O)C(=O)O	1334
MD6	c1cc(c(nc1)C(=O)NCC(=O)O)O	301
MD7	c1ccc(cc1)c2ccc(cc2)NC(=O)/C(=C(/C3CC3)\O)/C#N	533
MDB	CC(C)(C)[C@@H](C(=O)N(CC1CCCC1)CC(=O)NO)NC(=O)Nc2ccccc2OC	3192
MDD	C(C=O)C=O	3191
MDN	C(P(=O)(O)O)P(=O)(O)O	253
MDR	Cc1c2c(ncn1)n(cn2)[C@H]3C[C@@H]([C@H](O3)CO)O	605
